Timestamp,RTU_11_DA_T(°F),RTU_11_MA_T(°F),RTU_11_OA_T(°F),RTU_11_SF_S,RTU_11_MAD_O(%),RTU_11_DA1_P(in/wc),RTU_11_AVGZN_T(°F),RTU_11_SF_O(%),RTU_11_RA_T(°F),RTU_11_RA_H(%RH)
31-Jan-26 2:00:00 AM EST,70.9,48.4,15.3,,0.0,0.4,69,70.8,72.0,3.0
31-Jan-26 3:00:00 AM EST,70.9,48.3,13.5,,0.0,0.4,69,70.9,72.0,3.0
31-Jan-26 4:00:00 AM EST,70.9,48.0,13.9,,0.0,0.4,69,71.2,72.0,2.9
31-Jan-26 5:00:00 AM EST,70.9,47.8,14.8,,0.0,0.4,69,71.0,71.9,3.0
31-Jan-26 6:00:00 AM EST,70.9,47.8,13.6,,0.0,0.4,69,71.2,71.9,2.9
31-Jan-26 7:00:00 AM EST,71.0,47.9,13.3,,0.0,0.4,69,71.3,71.9,2.9
31-Jan-26 8:00:00 AM EST,71.0,48.2,14.2,,0.0,0.4,69,71.5,71.9,2.8
31-Jan-26 9:00:00 AM EST,71.2,48.6,15.9,,0.0,0.4,69,71.3,71.9,2.9
31-Jan-26 10:00:00 AM EST,71.2,49.3,17.5,,0.0,0.4,69,71.2,71.8,3.0
31-Jan-26 11:00:00 AM EST,71.5,50.5,20.3,,0.0,0.4,69,70.8,71.9,3.3
31-Jan-26 12:00:00 PM EST,71.8,50.8,21.6,,0.0,0.4,70,71.4,72.0,3.5
31-Jan-26 1:00:00 PM EST,71.9,51.2,23.1,,0.0,0.4,70,71.3,72.0,3.7
31-Jan-26 2:00:00 PM EST,72.0,51.3,23.8,,0.0,0.4,70,71.5,71.9,4.0
31-Jan-26 3:00:00 PM EST,71.8,51.1,23.1,,0.0,0.4,70,71.4,71.8,4.3
31-Jan-26 4:00:00 PM EST,71.6,50.7,22.9,,0.0,0.4,69,71.6,71.7,4.4
31-Jan-26 5:00:00 PM EST,71.4,50.1,21.8,,0.0,0.4,69,71.7,71.5,4.4
31-Jan-26 6:00:00 PM EST,71.2,50.0,21.3,,0.0,0.4,69,71.2,71.4,4.5
31-Jan-26 7:00:00 PM EST,71.2,49.8,21.1,,0.0,0.4,69,71.7,71.3,4.6
31-Jan-26 8:00:00 PM EST,71.2,49.7,20.7,,0.0,0.4,69,71.4,71.3,4.7
31-Jan-26 9:00:00 PM EST,71.1,49.5,20.5,,0.0,0.4,69,71.6,71.2,4.7
31-Jan-26 10:00:00 PM EST,71.0,49.5,20.2,,0.0,0.4,69,71.3,71.2,4.7
31-Jan-26 11:00:00 PM EST,70.9,49.4,20.0,,0.0,0.4,69,71.1,71.1,4.6
01-Feb-26 12:00:00 AM EST,70.7,48.7,19.0,,0.0,0.4,69,72.1,71.0,4.5
01-Feb-26 1:00:00 AM EST,70.6,48.5,18.0,,0.0,0.4,69,71.6,71.1,4.3
01-Feb-26 2:00:00 AM EST,70.5,48.1,17.3,,0.0,0.4,69,71.9,71.1,4.2
01-Feb-26 3:00:00 AM EST,70.5,47.9,16.6,,0.0,0.4,69,72.3,71.0,4.2
01-Feb-26 4:00:00 AM EST,70.5,47.8,15.8,,0.0,0.4,69,72.0,71.1,4.1
01-Feb-26 5:00:00 AM EST,70.5,47.8,15.7,,0.0,0.4,68,71.8,71.3,3.9
01-Feb-26 6:00:00 AM EST,70.6,48.2,15.0,,0.0,0.4,68,71.6,71.9,3.7
01-Feb-26 7:00:00 AM EST,70.6,47.9,14.4,,0.0,0.4,68,71.3,72.0,3.6
01-Feb-26 8:00:00 AM EST,70.7,47.9,14.1,,0.0,0.4,68,72.3,72.1,3.5
01-Feb-26 9:00:00 AM EST,71.1,49.3,15.3,,0.0,0.4,69,72.4,72.7,3.3
01-Feb-26 10:00:00 AM EST,71.4,50.4,16.9,,0.0,0.4,69,72.1,72.9,3.2
01-Feb-26 11:00:00 AM EST,71.5,50.6,18.9,,0.0,0.4,69,72.1,72.8,3.3
01-Feb-26 12:00:00 PM EST,71.8,51.8,21.3,,0.0,0.4,70,71.9,73.1,3.3
01-Feb-26 1:00:00 PM EST,72.0,52.9,23.3,,0.0,0.4,70,72.1,73.2,3.3
01-Feb-26 2:00:00 PM EST,72.3,53.3,25.3,,0.0,0.4,70,72.2,72.9,3.6
01-Feb-26 3:00:00 PM EST,72.4,53.6,26.6,,0.0,0.4,70,72.2,72.4,3.9
01-Feb-26 4:00:00 PM EST,72.4,53.4,27.5,,0.0,0.4,70,71.3,72.2,4.1
01-Feb-26 5:00:00 PM EST,72.3,52.9,26.8,,0.0,0.4,70,72.1,72.0,4.3
01-Feb-26 6:00:00 PM EST,72.1,52.4,25.8,,0.0,0.4,70,72.3,71.9,4.5
01-Feb-26 7:00:00 PM EST,72.1,52.3,25.2,,0.0,0.4,70,71.5,71.9,4.6
01-Feb-26 8:00:00 PM EST,72.0,52.0,24.8,,0.0,0.4,70,71.7,71.8,4.6
01-Feb-26 9:00:00 PM EST,71.9,51.8,24.4,,0.0,0.4,69,72.0,71.7,4.5
01-Feb-26 10:00:00 PM EST,71.9,51.6,24.1,,0.0,0.4,69,71.9,71.7,4.2
01-Feb-26 11:00:00 PM EST,71.8,51.5,23.9,,0.0,0.4,69,72.2,71.6,4.0
02-Feb-26 12:00:00 AM EST,71.8,51.3,23.5,,0.0,0.4,69,72.4,71.5,3.9
02-Feb-26 1:00:00 AM EST,71.7,50.8,23.3,,0.0,0.4,69,72.3,71.4,3.8
02-Feb-26 2:00:00 AM EST,71.6,50.8,22.9,,0.0,0.4,69,72.3,71.5,3.7
02-Feb-26 3:00:00 AM EST,71.6,50.8,22.4,,0.0,0.4,69,71.7,71.4,3.8
02-Feb-26 4:00:00 AM EST,71.6,50.7,21.7,,0.0,0.4,69,71.3,71.4,4.0
02-Feb-26 5:00:00 AM EST,71.6,51.3,21.1,,0.0,0.4,69,71.4,72.1,4.1
02-Feb-26 6:00:00 AM EST,72.2,51.9,20.8,,0.0,0.4,69,71.4,73.4,4.0
02-Feb-26 7:00:00 AM EST,72.5,52.1,20.7,,0.0,0.4,69,71.3,73.4,4.2
02-Feb-26 8:00:00 AM EST,73.3,53.7,21.5,,0.0,0.4,70,71.6,73.9,4.4
02-Feb-26 9:00:00 AM EST,73.8,54.4,23.9,,0.0,0.4,71,71.6,74.4,5.5
02-Feb-26 10:00:00 AM EST,74.1,55.7,26.2,,0.0,0.4,71,72.3,73.4,7.2
02-Feb-26 11:00:00 AM EST,69.8,56.4,28.5,,0.0,0.4,71,72.1,73.3,8.1
02-Feb-26 12:00:00 PM EST,72.1,57.2,30.2,,0.0,0.4,71,71.6,73.3,9.4
02-Feb-26 1:00:00 PM EST,70.8,57.5,32.7,,0.0,0.4,71,71.3,73.0,9.3
02-Feb-26 2:00:00 PM EST,72.8,58.1,33.9,,0.0,0.4,71,72.2,73.0,9.5
02-Feb-26 3:00:00 PM EST,70.3,58.5,35.0,,0.0,0.4,71,72.1,72.9,9.1
02-Feb-26 4:00:00 PM EST,69.7,58.3,35.5,,0.0,0.4,71,71.2,73.6,7.8
02-Feb-26 5:00:00 PM EST,69.6,57.6,34.9,,0.0,0.4,71,70.8,73.8,7.6
02-Feb-26 6:00:00 PM EST,70.4,56.5,31.8,,0.0,0.4,71,70.4,73.9,7.5
02-Feb-26 7:00:00 PM EST,68.9,55.2,30.9,,0.0,0.4,71,70.6,73.5,7.7
02-Feb-26 8:00:00 PM EST,70.8,53.8,28.8,,0.0,0.4,71,70.6,73.1,7.9
02-Feb-26 9:00:00 PM EST,71.4,53.6,27.4,,0.0,0.4,70,70.8,72.9,7.9
02-Feb-26 10:00:00 PM EST,70.7,53.9,27.8,,0.0,0.4,70,70.8,73.7,7.6
02-Feb-26 11:00:00 PM EST,70.8,54.5,28.5,,0.0,0.4,70,70.6,73.8,7.8
03-Feb-26 12:00:00 AM EST,71.0,54.5,28.6,,0.0,0.4,70,70.9,73.7,7.8
03-Feb-26 1:00:00 AM EST,71.4,54.1,27.5,,0.0,0.4,70,70.7,73.7,7.9
03-Feb-26 2:00:00 AM EST,68.0,66.4,25.8,Off,0.0, -0.1,69,0.0,71.1,8.8
03-Feb-26 3:00:00 AM EST,61.5,72.9,24.5,,0.0, -0.0,68,0.0,64.9,11.4
03-Feb-26 4:00:00 AM EST,59.0,72.1,23.9,,0.0, -0.0,68,0.0,61.3,13.7
03-Feb-26 5:00:00 AM EST,58.5,65.9,22.6,On,0.0,0.2,68,15.7,54.9,16.9
03-Feb-26 6:00:00 AM EST,73.5,59.4,23.0,,0.0,0.6,70,55.1,74.8,7.7
03-Feb-26 7:00:00 AM EST,69.9,60.7,21.7,,0.0,0.4,70,49.7,77.2,6.5
03-Feb-26 8:00:00 AM EST,70.0,61.6,25.5,,0.0,0.4,71,49.9,77.2,6.4
03-Feb-26 9:00:00 AM EST,70.0,62.1,31.0,,0.0,0.4,71,52.2,74.3,8.6
03-Feb-26 10:00:00 AM EST,70.0,63.3,36.8,,0.0,0.4,72,52.8,73.7,10.2
03-Feb-26 11:00:00 AM EST,70.6,64.2,38.1,,0.0,0.4,72,53.1,74.0,11.2
03-Feb-26 12:00:00 PM EST,70.1,64.7,41.4,,0.0,0.4,72,54.5,74.1,11.2
03-Feb-26 1:00:00 PM EST,66.9,65.0,42.0,,0.0,0.4,72,55.5,74.0,12.7
03-Feb-26 2:00:00 PM EST,67.8,64.1,41.1,,0.0,0.4,72,55.2,73.1,13.5
03-Feb-26 3:00:00 PM EST,69.9,63.5,40.8,,0.0,0.4,72,54.9,72.7,12.9
03-Feb-26 4:00:00 PM EST,69.7,63.3,42.5,,0.0,0.4,71,54.7,72.5,12.6
03-Feb-26 5:00:00 PM EST,69.8,63.1,42.2,,0.0,0.4,71,54.0,72.7,12.5
03-Feb-26 6:00:00 PM EST,68.1,73.1,39.5,Off,0.0,0.1,70,13.5,68.8,13.5
03-Feb-26 7:00:00 PM EST,64.3,77.8,37.3,,0.0, -0.0,69,0.0,60.2,18.6
03-Feb-26 8:00:00 PM EST,62.6,76.9,35.7,,0.0, -0.0,69,0.0,56.5,22.8
03-Feb-26 9:00:00 PM EST,61.4,76.3,35.5,,0.0, -0.0,68,0.0,55.2,24.9
03-Feb-26 10:00:00 PM EST,60.8,75.7,36.0,,0.0, -0.0,68,0.0,54.2,26.2
03-Feb-26 11:00:00 PM EST,60.6,75.3,36.4,,0.0, -0.0,68,0.0,54.3,26.9
04-Feb-26 12:00:00 AM EST,60.1,75.0,36.2,,0.0, -0.0,68,0.0,53.8,32.3
04-Feb-26 1:00:00 AM EST,59.9,75.0,36.2,,0.0, -0.0,68,0.0,53.2,37.5
04-Feb-26 2:00:00 AM EST,59.6,74.7,35.9,,0.0, -0.0,68,0.0,52.9,39.9
04-Feb-26 3:00:00 AM EST,59.4,74.4,36.0,,0.0, -0.0,68,0.0,52.7,41.1
04-Feb-26 4:00:00 AM EST,59.2,74.0,35.1,,0.0, -0.0,68,0.0,52.8,40.7
04-Feb-26 5:00:00 AM EST,58.2,72.8,33.6,On,0.0, -0.0,68,0.0,51.0,36.9
04-Feb-26 6:00:00 AM EST,67.2,59.0,33.4,,0.0,0.8,69,59.3,68.8,19.0
04-Feb-26 7:00:00 AM EST,71.0,61.0,33.6,,0.0,0.4,70,49.9,74.6,13.0
04-Feb-26 8:00:00 AM EST,71.0,61.7,33.7,,0.0,0.4,71,49.7,75.0,12.4
04-Feb-26 9:00:00 AM EST,69.8,62.1,35.0,,0.0,0.4,71,50.4,74.5,13.4
04-Feb-26 10:00:00 AM EST,69.8,62.7,36.3,,0.0,0.4,72,52.5,73.6,15.0
04-Feb-26 11:00:00 AM EST,70.0,62.9,37.2,,0.0,0.4,72,52.9,73.5,14.9
04-Feb-26 12:00:00 PM EST,70.0,63.0,38.1,,0.0,0.4,72,52.9,73.6,15.6
04-Feb-26 1:00:00 PM EST,70.1,63.5,39.3,,0.0,0.4,72,53.8,73.5,15.2
04-Feb-26 2:00:00 PM EST,67.3,63.6,39.7,,0.0,0.4,72,55.6,73.5,15.2
04-Feb-26 3:00:00 PM EST,66.2,62.4,39.3,,0.0,0.4,71,55.5,72.1,15.4
04-Feb-26 4:00:00 PM EST,67.8,61.9,38.8,,0.0,0.4,71,54.3,72.1,14.7
04-Feb-26 5:00:00 PM EST,65.5,61.5,37.3,,0.0,0.4,71,54.1,72.0,14.0
04-Feb-26 6:00:00 PM EST,65.2,72.5,36.2,Off,0.0,0.1,70,13.5,68.0,13.7
04-Feb-26 7:00:00 PM EST,62.1,78.2,35.6,,0.0, -0.0,69,0.0,60.2,17.6
04-Feb-26 8:00:00 PM EST,61.2,77.4,34.9,,0.0, -0.0,68,0.0,58.3,20.3
04-Feb-26 9:00:00 PM EST,60.7,76.7,35.1,,0.0, -0.0,68,0.0,57.7,21.8
04-Feb-26 10:00:00 PM EST,59.9,75.9,33.4,,0.0, -0.0,68,0.0,56.0,22.3
04-Feb-26 11:00:00 PM EST,59.2,74.2,32.6,,0.0, -0.0,68,0.0,54.1,22.4
05-Feb-26 12:00:00 AM EST,58.3,73.6,31.4,,0.0, -0.0,68,0.0,53.8,22.7
05-Feb-26 1:00:00 AM EST,57.3,72.5,30.1,,0.0, -0.0,68,0.0,52.6,22.0
05-Feb-26 2:00:00 AM EST,56.8,71.5,29.4,,0.0, -0.0,67,0.0,51.9,22.3
05-Feb-26 3:00:00 AM EST,56.2,71.6,28.5,,0.0, -0.0,67,0.0,52.7,23.2
05-Feb-26 4:00:00 AM EST,55.6,71.4,27.7,,0.0, -0.0,67,0.0,52.9,23.3
05-Feb-26 5:00:00 AM EST,55.5,70.8,25.6,On,0.0, -0.0,67,0.0,49.9,22.7
05-Feb-26 6:00:00 AM EST,64.6,56.8,25.5,,0.0,0.8,69,58.3,66.9,14.4
05-Feb-26 7:00:00 AM EST,71.4,59.5,25.7,,0.0,0.4,70,50.0,75.3,9.7
05-Feb-26 8:00:00 AM EST,69.8,58.4,26.1,,0.0,0.4,71,50.2,73.0,11.1
05-Feb-26 9:00:00 AM EST,71.9,60.0,28.4,,0.0,0.4,71,51.9,72.8,11.2
05-Feb-26 10:00:00 AM EST,71.3,61.0,30.8,,0.0,0.4,71,51.8,73.2,10.8
05-Feb-26 11:00:00 AM EST,70.3,61.6,32.7,,0.0,0.4,72,52.0,73.3,10.6
05-Feb-26 12:00:00 PM EST,70.2,62.1,34.4,,0.0,0.4,72,53.1,73.3,10.8
05-Feb-26 1:00:00 PM EST,70.0,63.3,34.9,,0.0,0.4,72,55.4,73.8,12.0
05-Feb-26 2:00:00 PM EST,62.4,62.7,35.6,,0.0,0.4,72,55.6,72.8,12.5
05-Feb-26 3:00:00 PM EST,57.6,61.0,36.6,,0.0,0.4,71,53.0,71.3,12.3
05-Feb-26 4:00:00 PM EST,62.9,61.5,37.4,,0.0,0.4,71,53.5,72.5,11.2
05-Feb-26 5:00:00 PM EST,67.8,61.8,37.3,,0.0,0.4,71,54.1,72.9,10.5
05-Feb-26 6:00:00 PM EST,67.9,72.7,34.7,Off,0.0,0.1,70,13.6,69.0,11.1
05-Feb-26 7:00:00 PM EST,62.4,77.0,32.6,,0.0, -0.0,69,0.0,61.1,15.4
05-Feb-26 8:00:00 PM EST,60.2,74.8,30.2,,0.0, -0.0,68,0.0,59.2,18.6
05-Feb-26 9:00:00 PM EST,58.7,73.3,28.6,,0.0, -0.0,68,0.0,57.6,20.3
05-Feb-26 10:00:00 PM EST,57.4,72.0,27.1,,0.0, -0.0,68,0.0,56.7,21.1
05-Feb-26 11:00:00 PM EST,56.1,71.0,24.9,,0.0, -0.0,68,0.0,55.9,21.7
06-Feb-26 12:00:00 AM EST,55.4,70.0,22.8,,0.0, -0.0,68,0.0,55.1,22.3
06-Feb-26 1:00:00 AM EST,54.5,69.5,22.7,,0.0, -0.0,68,0.0,54.8,22.5
06-Feb-26 2:00:00 AM EST,54.0,69.0,22.6,,0.0, -0.0,68,0.0,54.6,22.6
06-Feb-26 3:00:00 AM EST,53.5,68.5,21.5,,0.0, -0.0,67,0.0,54.4,22.6
06-Feb-26 4:00:00 AM EST,52.9,67.9,20.6,,0.0, -0.0,67,0.0,54.1,22.6
06-Feb-26 5:00:00 AM EST,53.1,66.1,19.9,On,0.0, -0.0,67,0.0,48.4,23.0
06-Feb-26 6:00:00 AM EST,71.6,57.3,21.3,,0.0,0.7,69,55.8,73.1,10.4
06-Feb-26 7:00:00 AM EST,66.7,58.8,20.5,,0.0,0.4,70,49.8,76.2,8.5
06-Feb-26 8:00:00 AM EST,72.9,58.2,23.9,,0.0,0.4,71,50.9,73.1,11.3
06-Feb-26 9:00:00 AM EST,67.7,59.1,27.0,,0.0,0.4,71,50.5,72.5,11.6
06-Feb-26 10:00:00 AM EST,70.9,60.7,31.5,On,0.0,0.4,71,50.9,73.1,11.2
06-Feb-26 11:00:00 AM EST,58.2,59.1,32.9,,0.0,0.7,70,61.3,71.4,11.6
06-Feb-26 12:00:00 PM EST,50.2,53.1,32.5,,0.0,0.4,68,70.1,68.0,13.5
06-Feb-26 1:00:00 PM EST,60.0,53.3,34.2,,0.0,0.4,68,70.9,67.8,13.9
06-Feb-26 2:00:00 PM EST,59.1,52.7,33.6,,0.0,0.4,67,70.5,66.9,14.2
06-Feb-26 3:00:00 PM EST,57.9,51.8,33.4,,0.0,0.4,66,70.8,65.7,14.4
06-Feb-26 4:00:00 PM EST,57.1,51.1,33.2,,0.0,0.4,65,70.9,65.0,14.3
06-Feb-26 5:00:00 PM EST,55.7,49.6,30.7,,0.0,0.4,64,70.6,64.2,16.2
06-Feb-26 6:00:00 PM EST,55.2,50.7,30.0,Off,0.0,0.1,64,17.6,61.6,20.6
06-Feb-26 7:00:00 PM EST,52.8,51.4,29.9,,0.0, -0.0,65,0.0,55.2,27.1
06-Feb-26 8:00:00 PM EST,51.5,51.8,29.7,,0.0, -0.0,65,0.0,52.8,28.3
06-Feb-26 9:00:00 PM EST,50.7,51.7,29.6,,0.0, -0.0,64,0.0,50.9,30.7
06-Feb-26 10:00:00 PM EST,50.2,51.6,29.6,,0.0, -0.0,64,0.0,50.2,31.3
06-Feb-26 11:00:00 PM EST,49.9,51.6,30.1,,0.0, -0.0,64,0.0,50.1,31.1
07-Feb-26 12:00:00 AM EST,49.9,51.1,30.2,,0.0, -0.0,64,0.0,48.3,34.4
07-Feb-26 1:00:00 AM EST,50.0,50.6,31.0,,0.0, -0.0,64,0.0,46.5,37.7
07-Feb-26 2:00:00 AM EST,49.7,50.1,31.2,,0.0, -0.0,64,0.0,45.5,38.8
07-Feb-26 3:00:00 AM EST,49.5,50.1,31.2,,0.0, -0.0,63,0.0,46.8,37.1
07-Feb-26 4:00:00 AM EST,48.6,48.9,30.2,,0.0, -0.0,63,0.0,48.0,34.2
07-Feb-26 5:00:00 AM EST,47.4,46.4,26.0,,0.0, -0.0,63,0.0,47.0,26.9
07-Feb-26 6:00:00 AM EST,46.0,44.3,23.3,,0.0, -0.0,62,0.0,45.2,25.0
07-Feb-26 7:00:00 AM EST,44.6,42.9,21.5,,0.0, -0.0,62,0.0,44.3,23.7
07-Feb-26 8:00:00 AM EST,44.7,42.6,20.1,,0.0, -0.0,62,0.0,42.4,21.8
07-Feb-26 9:00:00 AM EST,45.7,43.1,20.1,,0.0, -0.0,62,0.0,43.1,21.2
07-Feb-26 10:00:00 AM EST,46.7,43.1,20.0,,0.0, -0.0,62,0.0,42.5,18.7
07-Feb-26 11:00:00 AM EST,47.3,43.3,20.5,,0.0, -0.0,62,0.0,42.3,17.8
07-Feb-26 12:00:00 PM EST,47.5,43.4,20.7,,0.0, -0.0,62,0.0,42.8,17.5
07-Feb-26 1:00:00 PM EST,47.5,43.1,20.8,,0.0, -0.0,62,0.0,42.8,17.2
07-Feb-26 2:00:00 PM EST,46.9,42.9,21.5,,0.0, -0.0,62,0.0,43.2,18.1
07-Feb-26 3:00:00 PM EST,46.1,43.0,22.0,,0.0, -0.0,62,0.0,44.7,20.1
07-Feb-26 4:00:00 PM EST,45.6,51.9,22.1,,0.0, -0.0,65,0.0,44.6,19.0
07-Feb-26 5:00:00 PM EST,46.3,61.2,21.0,,0.0, -0.0,66,0.0,43.7,18.4
07-Feb-26 6:00:00 PM EST,48.4,56.8,14.8,On,0.0, -0.0,50,0.0,38.4,12.4
07-Feb-26 7:00:00 PM EST,85.3,90.3,19.3,On,0.0, -0.0,67,0.0,57.6,15.3
07-Feb-26 8:00:00 PM EST,84.9,86.6,18.8,On,0.0, -0.0,67,0.0,56.5,13.1
07-Feb-26 9:00:00 PM EST,68.0,77.3,18.3,,0.0, -0.0,66,0.0,51.0,13.6
07-Feb-26 10:00:00 PM EST,59.4,71.2,17.7,,0.0, -0.0,66,0.0,48.5,15.9
07-Feb-26 11:00:00 PM EST,55.4,67.7,17.2,,0.0, -0.0,66,0.0,47.1,16.5
08-Feb-26 12:00:00 AM EST,52.9,66.3,16.7,,0.0, -0.0,66,0.0,46.3,17.3
08-Feb-26 1:00:00 AM EST,51.2,64.8,16.1,,0.0, -0.0,66,0.0,45.9,18.1
08-Feb-26 2:00:00 AM EST,50.4,63.4,15.4,,0.0, -0.0,66,0.0,44.4,17.8
08-Feb-26 3:00:00 AM EST,49.6,62.4,14.8,,0.0, -0.0,66,0.0,43.1,18.5
08-Feb-26 4:00:00 AM EST,48.9,61.5,14.4,,0.0, -0.0,66,0.0,42.7,19.1
08-Feb-26 5:00:00 AM EST,48.9,61.3,13.8,,0.0, -0.0,66,0.0,41.5,18.3
08-Feb-26 6:00:00 AM EST,48.9,61.5,13.5,,0.0, -0.0,66,0.0,41.0,19.4
08-Feb-26 7:00:00 AM EST,48.5,61.7,13.4,,0.0, -0.0,66,0.0,41.4,19.8
08-Feb-26 8:00:00 AM EST,50.4,63.7,14.6,,0.0, -0.0,67,0.0,42.6,19.1
08-Feb-26 9:00:00 AM EST,52.9,66.2,16.4,,0.0, -0.0,67,0.0,45.4,18.0
08-Feb-26 10:00:00 AM EST,55.3,68.9,18.7,,0.0, -0.0,66,0.0,48.6,16.5
08-Feb-26 11:00:00 AM EST,56.4,70.1,20.5,,0.0, -0.0,67,0.0,50.3,15.3
08-Feb-26 12:00:00 PM EST,57.3,70.4,21.9,,0.0, -0.0,66,0.0,50.1,14.5
08-Feb-26 1:00:00 PM EST,57.7,70.7,23.8,,0.0, -0.0,66,0.0,51.1,14.7
08-Feb-26 2:00:00 PM EST,57.4,70.5,25.2,,0.0, -0.0,66,0.0,51.8,14.7
08-Feb-26 3:00:00 PM EST,56.9,70.3,26.3,,0.0, -0.0,66,0.0,51.9,14.7
08-Feb-26 4:00:00 PM EST,55.6,69.0,26.0,,0.0, -0.0,66,0.0,51.5,14.9
08-Feb-26 5:00:00 PM EST,54.1,68.1,25.3,,0.0, -0.0,66,0.0,50.9,16.3
08-Feb-26 6:00:00 PM EST,52.9,67.5,23.3,,0.0, -0.0,66,0.0,50.2,17.5
08-Feb-26 7:00:00 PM EST,51.9,67.3,22.3,,0.0, -0.0,67,0.0,50.5,18.8
08-Feb-26 8:00:00 PM EST,51.8,68.1,21.5,,0.0, -0.0,67,0.0,51.1,19.2
08-Feb-26 9:00:00 PM EST,51.2,68.5,20.9,,0.0, -0.0,67,0.0,52.0,18.7
08-Feb-26 10:00:00 PM EST,51.0,68.1,20.3,,0.0, -0.0,67,0.0,51.7,18.2
08-Feb-26 11:00:00 PM EST,50.6,67.2,19.7,,0.0, -0.0,67,0.0,50.8,18.2
09-Feb-26 12:00:00 AM EST,50.5,67.5,19.1,,0.0, -0.0,67,0.0,51.3,18.2
09-Feb-26 1:00:00 AM EST,50.4,66.6,18.3,,0.0, -0.0,67,0.0,49.8,17.3
09-Feb-26 2:00:00 AM EST,50.5,66.4,17.7,,0.0, -0.0,67,0.0,49.4,17.8
09-Feb-26 3:00:00 AM EST,50.2,66.3,17.3,,0.0, -0.0,67,0.0,49.7,17.9
09-Feb-26 4:00:00 AM EST,50.1,65.8,16.8,,0.0, -0.0,67,0.0,47.9,16.9
09-Feb-26 5:00:00 AM EST,58.2,59.8,16.4,On,0.0,0.4,68,29.9,56.4,11.9
09-Feb-26 6:00:00 AM EST,72.7,57.7,15.9,,0.0,0.5,69,50.9,75.5,4.9
09-Feb-26 7:00:00 AM EST,67.3,58.5,15.8,,0.0,0.4,70,49.8,76.6,4.4
09-Feb-26 8:00:00 AM EST,69.9,58.0,18.0,,0.0,0.4,71,49.9,74.6,5.7
09-Feb-26 9:00:00 AM EST,72.0,58.3,20.9,,0.0,0.4,71,51.3,72.7,6.7
09-Feb-26 10:00:00 AM EST,71.0,60.1,24.0,,0.0,0.4,71,52.1,73.4,6.6
09-Feb-26 11:00:00 AM EST,70.0,61.1,26.8,,0.0,0.4,72,52.2,73.8,6.2
09-Feb-26 12:00:00 PM EST,70.1,62.2,29.9,,0.0,0.4,72,53.1,73.9,6.5
09-Feb-26 1:00:00 PM EST,70.6,63.4,32.1,,0.0,0.4,72,55.8,74.3,7.8
09-Feb-26 2:00:00 PM EST,69.0,61.2,33.9,,0.0,0.4,72,69.5,73.7,7.7
09-Feb-26 3:00:00 PM EST,68.6,60.7,34.5,,0.0,0.4,71,72.7,73.8,7.1
09-Feb-26 4:00:00 PM EST,68.7,60.6,35.7,,0.0,0.4,71,72.7,74.7,6.2
09-Feb-26 5:00:00 PM EST,68.6,60.6,35.8,,0.0,0.4,71,72.6,75.1,5.7
09-Feb-26 6:00:00 PM EST,66.4,74.6,31.0,Off,0.0,0.1,70,18.0,71.9,5.4
09-Feb-26 7:00:00 PM EST,62.5,83.2,31.7,,0.0, -0.0,69,0.0,65.4,9.4
09-Feb-26 8:00:00 PM EST,61.3,82.3,29.7,,0.0, -0.0,68,0.0,62.8,11.8
09-Feb-26 9:00:00 PM EST,60.7,80.7,30.8,,0.0, -0.0,68,0.0,61.6,12.9
09-Feb-26 10:00:00 PM EST,60.7,80.4,31.5,,0.0, -0.0,67,0.0,61.3,13.5
09-Feb-26 11:00:00 PM EST,60.5,79.9,31.8,,0.0, -0.0,68,0.0,61.3,13.8
10-Feb-26 12:00:00 AM EST,60.4,79.7,32.2,,0.0, -0.0,68,0.0,61.2,13.9
10-Feb-26 1:00:00 AM EST,60.2,79.4,32.1,,0.0, -0.0,67,0.0,61.2,14.1
10-Feb-26 2:00:00 AM EST,59.9,79.4,32.3,,0.0, -0.0,67,0.0,61.0,14.3
10-Feb-26 3:00:00 AM EST,59.9,79.5,32.9,,0.0, -0.0,67,0.0,61.1,14.6
10-Feb-26 4:00:00 AM EST,59.8,79.3,33.0,,0.0, -0.0,67,0.0,61.0,14.8
10-Feb-26 5:00:00 AM EST,59.6,79.0,32.9,On,0.0, -0.0,67,0.0,58.4,16.0
10-Feb-26 6:00:00 AM EST,68.8,60.5,32.8,,0.0,0.8,69,58.2,70.6,11.2
10-Feb-26 7:00:00 AM EST,69.8,62.0,33.2,,0.0,0.4,71,49.9,75.9,8.9
10-Feb-26 8:00:00 AM EST,70.0,60.9,33.8,,0.0,0.4,71,50.6,73.5,11.5
10-Feb-26 9:00:00 AM EST,70.4,63.1,36.3,,0.0,0.4,71,52.9,73.6,11.6
10-Feb-26 10:00:00 AM EST,71.6,64.4,39.2,,0.0,0.4,72,53.2,74.3,11.1
10-Feb-26 11:00:00 AM EST,72.0,65.0,42.8,,0.0,0.4,72,54.0,74.3,11.0
10-Feb-26 12:00:00 PM EST,71.8,64.6,44.1,,0.0,0.4,72,65.1,74.4,11.2
10-Feb-26 1:00:00 PM EST,71.9,64.4,45.9,,0.0,0.4,72,73.3,74.6,11.8
10-Feb-26 2:00:00 PM EST,71.9,64.5,48.7,,0.0,0.4,72,73.5,74.5,12.5
10-Feb-26 3:00:00 PM EST,71.5,64.2,50.5,,0.0,0.4,72,73.7,74.0,12.7
