Date,kW1diff,kW1Hrs,kW2diff,kW2Hrs,kW3diff,kW3Hrs,kW4diff,kW4Hrs,kW5diff,kW5Hrs,kW6diff,kW6Hrs,kW7diff,kW7Hrs,kW8diff,kW8Hrs,kW9diff,kW9Hrs,kW10diff,kW10Hrs,kW11diff,kW11Hrs,kW12diff,kW12Hrs,kW13diff,kW13Hrs,kW14diff,kW14Hrs,kW15diff,kW15Hrs,kW16diff,kW16Hrs
2014-03-11,27.799999999999997,4.5,33.8,2.25,88.0,0.75,-1.4000000000000057,1.25,40.0,0.75,-43.39999999999998,2.0,28.399999999999977,1.0,-26.799999999999983,0.75,-13.0,1.25,-15.0,1.0,-12.200000000000017,1.5,-60.599999999999994,1.5,-22.0,1.25,-3.3999999999999915,0.75,-15.600000000000001,1.25,1.1999999999999957,2.0
2014-03-12,2.0,3.0,25.000000000000007,1.5,11.799999999999997,1.0,7.799999999999997,1.25,68.19999999999999,0.5,13.600000000000023,1.75,-15.400000000000006,0.75,31.19999999999999,3.0,-10.400000000000006,0.5,-17.0,1.0,-11.399999999999977,0.75,-27.80000000000001,2.75,-19.799999999999997,0.5,-43.2,2.5,-11.200000000000003,1.0,-4.199999999999996,2.0
2014-03-13,-1.0,2.5,14.599999999999994,1.25,-6.199999999999996,1.0,4.600000000000001,0.75,-2.799999999999997,2.0,-4.6000000000000085,1.5,11.799999999999997,1.25,-15.799999999999997,2.5,-15.0,0.5,7.800000000000004,0.5,8.799999999999997,2.5,9.800000000000004,1.0,12.799999999999997,1.5,-4.799999999999997,1.5,-17.200000000000003,0.75,-0.6000000000000014,2.75
2014-03-14,18.400000000000006,4.5,29.200000000000003,2.0,23.599999999999994,0.5,35.599999999999994,0.5,26.400000000000006,1.25,12.199999999999989,0.75,-17.599999999999994,2.5,24.80000000000001,0.5,-17.80000000000001,0.5,-11.199999999999989,2.25,-17.599999999999994,1.0,-28.0,1.5,-39.400000000000006,0.75,-16.400000000000006,2.25,-12.200000000000003,1.0,-2.1999999999999957,2.0
2014-03-15,-0.7999999999999972,2.0,28.400000000000006,2.5,51.79999999999998,2.5,45.20000000000002,0.75,12.599999999999994,0.75,-0.19999999999998863,1.75,8.399999999999977,1.0,-15.199999999999989,0.75,9.199999999999989,2.25,-29.599999999999994,0.75,-20.19999999999999,1.5,-12.200000000000017,0.5,-25.799999999999983,1.25,-41.0,2.5,-18.200000000000003,1.0,-2.8000000000000043,2.0
2014-03-16,31.799999999999997,4.5,13.600000000000009,1.0,7.0,0.75,17.799999999999997,0.5,59.599999999999994,0.5,17.599999999999994,0.75,7.800000000000011,2.0,-2.8000000000000114,3.0,-4.0,1.25,-26.599999999999994,1.25,-16.400000000000006,1.25,-7.0,1.25,-48.39999999999999,0.5,-28.0,2.25,-18.599999999999994,1.25,-3.4000000000000057,1.75
2014-03-17,30.199999999999996,4.5,14.200000000000003,2.0,81.39999999999999,0.75,13.400000000000006,0.5,-7.400000000000006,0.5,9.800000000000011,2.75,-24.400000000000006,1.25,9.200000000000017,0.75,-15.0,2.75,-20.400000000000006,0.75,-40.60000000000001,2.0,-8.399999999999991,0.5,8.399999999999991,0.75,-17.39999999999999,1.0,-22.0,1.25,-7.200000000000003,1.75
2014-03-18,-12.199999999999996,2.25,37.2,2.25,21.39999999999999,1.25,24.000000000000014,0.75,69.6,1.0,-7.400000000000006,0.5,-14.199999999999989,4.25,37.599999999999994,0.5,-27.0,0.5,-16.400000000000006,1.75,-11.0,1.5,-64.4,2.0,-8.399999999999991,1.75,-21.0,0.5,-14.400000000000006,1.0,-3.1999999999999957,2.0
2014-03-19,11.0,3.5,11.399999999999999,2.75,0.20000000000000284,1.25,11.799999999999997,1.75,-9.799999999999997,1.0,-3.0,1.25,-7.799999999999997,1.0,-7.400000000000006,0.5,-3.799999999999997,1.75,11.799999999999997,4.25,-7.200000000000003,0.5,3.6000000000000014,0.75,-9.0,0.75,4.800000000000004,0.5,-4.0,1.75,-0.8000000000000043,0.5
2014-03-20,46.800000000000004,4.75,-7.799999999999997,0.5,16.599999999999994,1.25,59.80000000000001,1.0,20.0,1.75,-10.800000000000011,0.75,12.0,0.5,-8.0,1.5,-4.599999999999994,1.75,-16.599999999999994,1.75,-9.400000000000006,1.0,-35.60000000000001,1.75,-25.200000000000003,1.5,-19.39999999999999,1.0,-11.600000000000001,1.0,-7.600000000000001,2.0
2014-03-21,30.6,4.5,10.400000000000006,1.25,16.19999999999999,1.0,58.599999999999994,0.75,19.600000000000023,1.75,8.199999999999989,1.0,11.199999999999989,2.0,-18.399999999999977,0.5,-26.80000000000001,2.25,-10.400000000000006,1.25,-6.799999999999983,0.75,-52.000000000000014,1.5,7.0,0.75,-26.599999999999994,1.5,-14.0,1.25,-5.800000000000004,1.75
2014-03-22,2.3999999999999986,3.0,28.200000000000003,1.5,5.3999999999999915,1.75,13.400000000000006,0.75,100.0,0.5,-13.599999999999994,1.25,25.400000000000006,2.5,-43.0,0.75,4.599999999999994,3.5,-4.599999999999994,0.75,-17.400000000000006,1.0,-8.599999999999994,0.75,-46.000000000000014,0.5,-14.399999999999991,2.25,-18.200000000000003,1.0,-7.800000000000004,2.0
2014-03-23,22.800000000000004,4.5,30.799999999999997,2.25,47.0,0.75,15.599999999999994,1.0,7.599999999999994,0.75,29.200000000000017,1.5,-10.0,1.5,-22.599999999999994,0.5,-13.400000000000006,2.75,-19.400000000000006,0.5,-8.599999999999994,2.0,-40.60000000000001,0.5,-7.200000000000003,1.0,-25.39999999999999,1.25,-13.200000000000003,1.25,-5.0,1.75
2014-03-24,4.0,2.25,29.400000000000006,2.25,25.39999999999999,1.75,32.2,1.0,76.19999999999999,0.5,4.200000000000017,3.75,-14.400000000000006,0.5,-16.19999999999999,1.0,-9.200000000000017,2.0,-20.0,0.5,-24.19999999999999,2.0,-46.2,1.0,-4.0,1.25,-16.400000000000006,1.0,-8.199999999999996,1.0,-8.600000000000001,2.0
2014-03-25,23.400000000000006,4.5,33.0,2.25,48.8,0.75,30.19999999999999,0.5,-13.0,0.5,4.800000000000011,0.5,14.199999999999989,2.5,-26.19999999999999,1.25,1.4000000000000057,2.75,-15.200000000000017,0.75,-14.199999999999989,1.75,-46.8,0.5,-17.0,2.25,-13.400000000000006,0.75,-14.0,0.5,-3.3999999999999986,1.75
