Date,dat
5/14/2022 2:00,75.2
5/14/2022 2:05,75.2
5/14/2022 2:10,75.2
5/14/2022 2:15,75.2
5/14/2022 2:20,75.2
5/14/2022 2:25,75.2
5/14/2022 2:30,75.2
5/14/2022 2:35,75.2
5/14/2022 2:40,75.2
5/14/2022 2:45,75.2
5/14/2022 2:50,75.2
5/14/2022 2:55,75.2
5/14/2022 3:00,75.2
5/14/2022 3:05,75.3
5/14/2022 3:10,75.3
5/14/2022 3:15,75.3
5/14/2022 3:20,75.3
5/14/2022 3:25,75.3
5/14/2022 3:30,75.3
5/14/2022 3:35,75.3
5/14/2022 3:40,75.3
5/14/2022 3:45,75.3
5/14/2022 3:50,75.3
5/14/2022 3:55,75.3
5/14/2022 4:00,75.3
5/14/2022 4:05,75.3
5/14/2022 4:10,75.3
5/14/2022 4:15,75.3
5/14/2022 4:20,75.3
5/14/2022 4:25,75.3
5/14/2022 4:30,75.3
5/14/2022 4:35,75.4
5/14/2022 4:40,75.3
5/14/2022 4:45,75.4
5/14/2022 4:50,75.4
5/14/2022 4:55,75.4
5/14/2022 5:00,75.4
5/14/2022 5:05,75.3
5/14/2022 5:10,75.3
5/14/2022 5:15,75.3
5/14/2022 5:20,75.3
5/14/2022 5:25,75.3
5/14/2022 5:30,75.3
5/14/2022 5:35,75.3
5/14/2022 5:40,75.3
5/14/2022 5:45,75.3
5/14/2022 5:50,75.3
5/14/2022 5:55,75.3
5/14/2022 6:00,75.3
5/14/2022 6:05,75.3
5/14/2022 6:10,75.2
5/14/2022 6:15,75.2
5/14/2022 6:20,75.2
5/14/2022 6:25,75.2
5/14/2022 6:30,75.2
5/14/2022 6:35,75.2
5/14/2022 6:40,75.2
5/14/2022 6:45,75.2
5/14/2022 6:50,75.2
5/14/2022 6:55,75.2
5/14/2022 7:00,75.2
5/14/2022 7:05,75.2
5/14/2022 7:10,75.1
5/14/2022 7:15,75.1
5/14/2022 7:20,75.1
5/14/2022 7:25,75.1
5/14/2022 7:30,75.1
5/14/2022 7:35,75.1
5/14/2022 7:40,75.1
5/14/2022 7:45,75.1
5/14/2022 7:50,75.1
5/14/2022 7:55,75.1
5/14/2022 8:00,75.1
5/14/2022 8:05,75.1
5/14/2022 8:10,75.1
5/14/2022 8:15,75.1
5/14/2022 8:20,75.2
5/14/2022 8:25,75.2
5/14/2022 8:30,75.2
5/14/2022 8:35,75.2
5/14/2022 8:40,75.2
5/14/2022 8:45,75.2
5/14/2022 8:50,75.2
5/14/2022 8:55,75.2
5/14/2022 9:00,75.2
5/14/2022 9:05,75.2
5/14/2022 9:10,75.7
5/14/2022 9:15,76
5/14/2022 9:20,76.2
5/14/2022 9:25,76.5
5/14/2022 9:30,76.7
5/14/2022 9:35,76.9
5/14/2022 9:40,77.1
5/14/2022 9:45,77.4
5/14/2022 9:50,77.6
5/14/2022 9:55,77.7
5/14/2022 10:00,77.9
5/14/2022 10:05,78
5/14/2022 10:10,78.2
5/14/2022 10:15,78.4
5/14/2022 10:20,78.6
5/14/2022 10:25,78.8
5/14/2022 10:30,78.8
5/14/2022 10:35,78.8
5/14/2022 10:40,78.9
5/14/2022 10:45,76.1
5/14/2022 10:50,66.9
5/14/2022 10:55,65.4
5/14/2022 11:00,65.1
5/14/2022 11:05,65.3
5/14/2022 11:10,66.1
5/14/2022 11:15,65.7
5/14/2022 11:20,64.3
5/14/2022 11:25,64.3
5/14/2022 11:30,65.6
5/14/2022 11:35,67
5/14/2022 11:40,67.8
5/14/2022 11:45,67.8
5/14/2022 11:50,65.9
5/14/2022 11:55,66.8
5/14/2022 12:00,67.8
5/14/2022 12:05,66.6
5/14/2022 12:10,66.7
5/14/2022 12:15,67.4
5/14/2022 12:20,66.8
5/14/2022 12:25,66.3
5/14/2022 12:30,66.9
5/14/2022 12:35,67.4
5/14/2022 12:40,67.2
5/14/2022 12:45,66.8
5/14/2022 12:50,67
5/14/2022 12:55,67.1
5/14/2022 13:00,66.7
5/14/2022 13:05,67.7
5/14/2022 13:10,68.1
5/14/2022 13:15,66.5
5/14/2022 13:20,67
5/14/2022 13:25,68
5/14/2022 13:30,67.2
5/14/2022 13:35,66.7
5/14/2022 13:40,67.4
5/14/2022 13:45,67.9
5/14/2022 13:50,66.5
5/14/2022 13:55,67
5/14/2022 14:00,67.9
5/14/2022 14:05,66.8
5/14/2022 14:10,67.3
5/14/2022 14:15,67.8
5/14/2022 14:20,67.1
5/14/2022 14:25,67.4
5/14/2022 14:30,67.7
5/14/2022 14:35,67.4
5/14/2022 14:40,67.7
5/14/2022 14:45,67.5
5/14/2022 14:50,66.8
5/14/2022 14:55,67.8
5/14/2022 15:00,68.3
5/14/2022 15:05,67.4
5/14/2022 15:10,67.7
5/14/2022 15:15,68.6
5/14/2022 15:20,67.2
5/14/2022 15:25,67.1
5/14/2022 15:30,68.6
5/14/2022 15:35,67.1
5/14/2022 15:40,67.6
5/14/2022 15:45,68.7
5/14/2022 15:50,66.8
5/14/2022 15:55,67.9
5/14/2022 16:00,68.1
5/14/2022 16:05,67.3
5/14/2022 16:10,67.4
5/14/2022 16:15,67.6
5/14/2022 16:20,67.9
5/14/2022 16:25,68.2
5/14/2022 16:30,68.4
5/14/2022 16:35,68.7
5/14/2022 16:40,68.9
5/14/2022 16:45,69.1
5/14/2022 16:50,69.4
5/14/2022 16:55,69.6
5/14/2022 17:00,69.8
5/14/2022 17:05,70
5/14/2022 17:10,70.1
5/14/2022 17:15,70.3
5/14/2022 17:20,70.5
5/14/2022 17:25,70.7
5/14/2022 17:30,70.8
5/14/2022 17:35,70.9
5/14/2022 17:40,71.1
5/14/2022 17:45,71.2
5/14/2022 17:50,71.4
5/14/2022 17:55,71.5
5/14/2022 18:00,71.6
5/14/2022 18:05,71.7
5/14/2022 18:10,71.9
5/14/2022 18:15,72
5/14/2022 18:20,72.1
5/14/2022 18:25,72.2
5/14/2022 18:30,72.3
5/14/2022 18:35,72.4
5/14/2022 18:40,72.5
5/14/2022 18:45,72.6
5/14/2022 18:50,72.7
5/14/2022 18:55,72.8
5/14/2022 19:00,72.9
5/14/2022 19:05,73
5/14/2022 19:10,73.1
5/14/2022 19:15,73.2
5/14/2022 19:20,73.3
5/14/2022 19:25,73.3
5/14/2022 19:30,73.4
5/14/2022 19:35,73.5
5/14/2022 19:40,73.5
5/14/2022 19:45,73.5
5/14/2022 19:50,73.6
5/14/2022 19:55,73.7
5/14/2022 20:00,73.7
5/14/2022 20:05,73.8
5/14/2022 20:10,73.9
5/14/2022 20:15,73.9
5/14/2022 20:20,73.9
5/14/2022 20:25,74
5/14/2022 20:30,74
5/14/2022 20:35,74.1
5/14/2022 20:40,74.2
5/14/2022 20:45,74.3
5/14/2022 20:50,74.3
5/14/2022 20:55,74.3
5/14/2022 21:00,74.3
5/14/2022 21:05,74.3
5/14/2022 21:10,74.4
5/14/2022 21:15,74.4
5/14/2022 21:20,74.4
5/14/2022 21:25,74.5
5/14/2022 21:30,74.5
5/14/2022 21:35,74.5
5/14/2022 21:40,74.6
5/14/2022 21:45,74.6
5/14/2022 21:50,74.6
5/14/2022 21:55,74.7
5/14/2022 22:00,74.7
5/14/2022 22:05,74.8
5/14/2022 22:10,74.8
5/14/2022 22:15,74.8
5/14/2022 22:20,74.8
5/14/2022 22:25,74.8
5/14/2022 22:30,74.8
5/14/2022 22:35,74.9
5/14/2022 22:40,74.9
5/14/2022 22:45,74.9
5/14/2022 22:50,74.9
5/14/2022 22:55,74.9
5/14/2022 23:00,74.9
5/14/2022 23:05,75
5/14/2022 23:10,75
5/14/2022 23:15,75
5/14/2022 23:20,75
5/14/2022 23:25,75.1
5/14/2022 23:30,75.1
5/14/2022 23:35,75.1
5/14/2022 23:40,75.1
5/14/2022 23:45,75.1
5/14/2022 23:50,75.2
5/14/2022 23:55,75.2
5/15/2022 0:00,75.2
5/15/2022 0:05,75.2
5/15/2022 0:10,75.2
5/15/2022 0:15,75.2
5/15/2022 0:20,75.2
5/15/2022 0:25,75.2
5/15/2022 0:30,75.3
5/15/2022 0:35,75.3
5/15/2022 0:40,75.3
5/15/2022 0:45,75.3
5/15/2022 0:50,75.3
5/15/2022 0:55,75.3
5/15/2022 1:00,75.3
5/15/2022 1:05,75.3
5/15/2022 1:10,75.4
5/15/2022 1:15,75.4
5/15/2022 1:20,75.4
5/15/2022 1:25,75.4
5/15/2022 1:30,75.4
5/15/2022 1:35,75.4
5/15/2022 1:40,75.4
5/15/2022 1:45,75.4
5/15/2022 1:50,75.4
5/15/2022 1:55,75.4
5/15/2022 2:00,75.5
5/15/2022 2:05,75.5
5/15/2022 2:10,75.5
5/15/2022 2:15,75.5
5/15/2022 2:20,75.5
5/15/2022 2:25,75.5
5/15/2022 2:30,75.5
5/15/2022 2:35,75.5
5/15/2022 2:40,75.5
5/15/2022 2:45,75.5
5/15/2022 2:50,75.5
5/15/2022 2:55,75.5
5/15/2022 3:00,75.5
5/15/2022 3:05,75.6
5/15/2022 3:10,75.6
5/15/2022 3:15,75.6
5/15/2022 3:20,75.6
5/15/2022 3:25,75.6
5/15/2022 3:30,75.6
5/15/2022 3:35,75.6
5/15/2022 3:40,75.6
5/15/2022 3:45,75.6
5/15/2022 3:50,75.6
5/15/2022 3:55,75.6
5/15/2022 4:00,75.6
5/15/2022 4:05,75.6
5/15/2022 4:10,75.6
5/15/2022 4:15,75.6
5/15/2022 4:20,75.6
5/15/2022 4:25,75.6
5/15/2022 4:30,75.6
5/15/2022 4:35,75.6
5/15/2022 4:40,75.6
5/15/2022 4:45,75.6
5/15/2022 4:50,75.6
5/15/2022 4:55,75.6
5/15/2022 5:00,75.6
5/15/2022 5:05,75.6
5/15/2022 5:10,75.6
5/15/2022 5:15,75.6
5/15/2022 5:20,75.6
5/15/2022 5:25,75.6
5/15/2022 5:30,75.6
5/15/2022 5:35,75.6
5/15/2022 5:40,75.6
5/15/2022 5:45,75.6
5/15/2022 5:50,75.6
5/15/2022 5:55,75.6
5/15/2022 6:00,75.6
5/15/2022 6:05,75.6
5/15/2022 6:10,75.6
5/15/2022 6:15,75.6
5/15/2022 6:20,75.6
5/15/2022 6:25,75.5
5/15/2022 6:30,75.6
5/15/2022 6:35,75.5
5/15/2022 6:40,75.5
5/15/2022 6:45,75.5
5/15/2022 6:50,75.5
5/15/2022 6:55,75.5
5/15/2022 7:00,75.5
5/15/2022 7:05,75.5
5/15/2022 7:10,75.5
5/15/2022 7:15,75.5
5/15/2022 7:20,75.5
5/15/2022 7:25,75.4
5/15/2022 7:30,75.4
5/15/2022 7:35,75.4
5/15/2022 7:40,75.4
5/15/2022 7:45,75.4
5/15/2022 7:50,75.4
5/15/2022 7:55,75.4
5/15/2022 8:00,75.4
5/15/2022 8:05,75.4
5/15/2022 8:10,75.4
5/15/2022 8:15,75.4
5/15/2022 8:20,75.4
5/15/2022 8:25,75.4
5/15/2022 8:30,75.3
5/15/2022 8:35,75.3
5/15/2022 8:40,75.3
5/15/2022 8:45,75.3
5/15/2022 8:50,75.3
5/15/2022 8:55,75.2
5/15/2022 9:00,75.2
5/15/2022 9:05,75.4
5/15/2022 9:10,75.5
5/15/2022 9:15,75
5/15/2022 9:20,75.3
5/15/2022 9:25,75.3
5/15/2022 9:30,75.3
5/15/2022 9:35,75.1
5/15/2022 9:40,75
5/15/2022 9:45,75.1
5/15/2022 9:50,75.2
5/15/2022 9:55,75.2
5/15/2022 10:00,75.3
5/15/2022 10:05,75.3
5/15/2022 10:10,75.3
5/15/2022 10:15,75.4
5/15/2022 10:20,75.4
5/15/2022 10:25,75.5
5/15/2022 10:30,75.7
5/15/2022 10:35,75.9
5/15/2022 10:40,76
5/15/2022 10:45,76.1
5/15/2022 10:50,76.2
5/15/2022 10:55,76.3
5/15/2022 11:00,76.5
5/15/2022 11:05,76.6
5/15/2022 11:10,76.8
5/15/2022 11:15,76.9
5/15/2022 11:20,77.1
5/15/2022 11:25,77.3
5/15/2022 11:30,77.4
5/15/2022 11:35,77.5
5/15/2022 11:40,77.6
5/15/2022 11:45,77.7
5/15/2022 11:50,77.8
5/15/2022 11:55,77.9
5/15/2022 12:00,78
5/15/2022 12:05,78.1
5/15/2022 12:10,78.2
5/15/2022 12:15,78.2
5/15/2022 12:20,78.4
5/15/2022 12:25,78.5
5/15/2022 12:30,78.6
5/15/2022 12:35,78.7
5/15/2022 12:40,78.7
5/15/2022 12:45,78.7
5/15/2022 12:50,78.8
5/15/2022 12:55,78.9
5/15/2022 13:00,78.9
5/15/2022 13:05,78.9
5/15/2022 13:10,79
5/15/2022 13:15,79.1
5/15/2022 13:20,79.1
5/15/2022 13:25,79.1
5/15/2022 13:30,79.3
5/15/2022 13:35,79.4
5/15/2022 13:40,79.4
5/15/2022 13:45,79.6
5/15/2022 13:50,79.7
5/15/2022 13:55,79.7
5/15/2022 14:00,79.7
5/15/2022 14:05,79.7
5/15/2022 14:10,79.8
5/15/2022 14:15,79.7
5/15/2022 14:20,79.6
5/15/2022 14:25,79.4
5/15/2022 14:30,79.3
5/15/2022 14:35,79.1
5/15/2022 14:40,79
5/15/2022 14:45,78.9
5/15/2022 14:50,78.7
5/15/2022 14:55,78.6
5/15/2022 15:00,78.5
5/15/2022 15:05,78.4
5/15/2022 15:10,78.3
5/15/2022 15:15,78.2
5/15/2022 15:20,78.2
5/15/2022 15:25,78.1
5/15/2022 15:30,78.1
5/15/2022 15:35,78.1
5/15/2022 15:40,78
5/15/2022 15:45,77.9
5/15/2022 15:50,77.9
5/15/2022 15:55,77.9
5/15/2022 16:00,77.8
5/15/2022 16:05,77.5
5/15/2022 16:10,77.5
5/15/2022 16:15,77.5
5/15/2022 16:20,77.5
5/15/2022 16:25,77.5
5/15/2022 16:30,77.5
5/15/2022 16:35,77.5
5/15/2022 16:40,77.5
5/15/2022 16:45,77.5
5/15/2022 16:50,77.4
5/15/2022 16:55,77.4
5/15/2022 17:00,77.3
5/15/2022 17:05,77.3
5/15/2022 17:10,77.3
5/15/2022 17:15,77.2
5/15/2022 17:20,77.2
5/15/2022 17:25,77.1
5/15/2022 17:30,77.1
5/15/2022 17:35,77.1
5/15/2022 17:40,77.1
5/15/2022 17:45,77
5/15/2022 17:50,77
5/15/2022 17:55,76.9
5/15/2022 18:00,76.9
5/15/2022 18:05,76.9
5/15/2022 18:10,76.8
5/15/2022 18:15,76.8
5/15/2022 18:20,76.8
5/15/2022 18:25,76.7
5/15/2022 18:30,76.7
5/15/2022 18:35,76.7
5/15/2022 18:40,76.7
5/15/2022 18:45,76.6
5/15/2022 18:50,76.6
5/15/2022 18:55,76.7
5/15/2022 19:00,76.6
5/15/2022 19:05,76.6
5/15/2022 19:10,76.6
5/15/2022 19:15,76.5
5/15/2022 19:20,76.5
5/15/2022 19:25,76.5
5/15/2022 19:30,76.5
5/15/2022 19:35,76.5
5/15/2022 19:40,76.5
5/15/2022 19:45,76.5
5/15/2022 19:50,76.5
5/15/2022 19:55,76.5
5/15/2022 20:00,76.5
5/15/2022 20:05,76.5
5/15/2022 20:10,76.5
5/15/2022 20:15,76.5
5/15/2022 20:20,76.4
5/15/2022 20:25,76.4
5/15/2022 20:30,76.4
5/15/2022 20:35,76.5
5/15/2022 20:40,76.4
5/15/2022 20:45,76.4
5/15/2022 20:50,76.4
5/15/2022 20:55,76.5
5/15/2022 21:00,76.5
5/15/2022 21:05,76.4
5/15/2022 21:10,76.4
5/15/2022 21:15,76.4
5/15/2022 21:20,76.5
5/15/2022 21:25,76.5
5/15/2022 21:30,76.5
5/15/2022 21:35,76.5
5/15/2022 21:40,76.5
5/15/2022 21:45,76.5
5/15/2022 21:50,76.5
5/15/2022 21:55,76.5
5/15/2022 22:00,76.5
5/15/2022 22:05,76.5
5/15/2022 22:10,76.5
5/15/2022 22:15,76.5
5/15/2022 22:20,76.5
5/15/2022 22:25,76.4
5/15/2022 22:30,76.4
5/15/2022 22:35,76.4
5/15/2022 22:40,76.4
5/15/2022 22:45,76.4
5/15/2022 22:50,76.4
5/15/2022 22:55,76.4
5/15/2022 23:00,76.4
5/15/2022 23:05,76.3
5/15/2022 23:10,76.3
5/15/2022 23:15,76.3
5/15/2022 23:20,76.3
5/15/2022 23:25,76.3
5/15/2022 23:30,76.2
5/15/2022 23:35,76.2
5/15/2022 23:40,76.2
5/15/2022 23:45,76.2
5/15/2022 23:50,76.1
5/15/2022 23:55,76.1
5/16/2022 0:00,76.1
5/16/2022 0:05,76.1
5/16/2022 0:10,76.1
5/16/2022 0:15,76
5/16/2022 0:20,76
5/16/2022 0:25,76
5/16/2022 0:30,76
5/16/2022 0:35,76
5/16/2022 0:40,76
5/16/2022 0:45,76
5/16/2022 0:50,75.9
5/16/2022 0:55,75.9
5/16/2022 1:00,75.9
5/16/2022 1:05,75.9
5/16/2022 1:10,75.9
5/16/2022 1:15,75.8
5/16/2022 1:20,75.8
5/16/2022 1:25,75.8
5/16/2022 1:30,75.8
5/16/2022 1:35,75.8
5/16/2022 1:40,75.8
5/16/2022 1:45,75.7
5/16/2022 1:50,75.7
5/16/2022 1:55,75.7
5/16/2022 2:00,75.7
5/16/2022 2:05,75.7
5/16/2022 2:10,75.7
5/16/2022 2:15,75.6
5/16/2022 2:20,75.6
5/16/2022 2:25,75.6
5/16/2022 2:30,75.6
5/16/2022 2:35,75.6
5/16/2022 2:40,75.6
5/16/2022 2:45,75.6
5/16/2022 2:50,75.6
5/16/2022 2:55,75.6
5/16/2022 3:00,75.6
5/16/2022 3:05,75.6
5/16/2022 3:10,75.6
5/16/2022 3:15,75.6
5/16/2022 3:20,75.6
5/16/2022 3:25,75.5
5/16/2022 3:30,75.5
5/16/2022 3:35,75.5
5/16/2022 3:40,75.5
5/16/2022 3:45,75.5
5/16/2022 3:50,75.5
5/16/2022 3:55,75.5
5/16/2022 4:00,75.5
5/16/2022 4:05,75.5
5/16/2022 4:10,75.5
5/16/2022 4:15,75.6
5/16/2022 4:20,75.6
5/16/2022 4:25,75.6
5/16/2022 4:30,75.6
5/16/2022 4:35,75.6
5/16/2022 4:40,75.6
5/16/2022 4:45,75.6
5/16/2022 4:50,75.6
5/16/2022 4:55,75.6
5/16/2022 5:00,75.6
5/16/2022 5:05,75.6
5/16/2022 5:10,75.6
5/16/2022 5:15,75.6
5/16/2022 5:20,75.7
5/16/2022 5:25,75.7
5/16/2022 5:30,75.7
5/16/2022 5:35,75.7
5/16/2022 5:40,75.7
5/16/2022 5:45,75.7
5/16/2022 5:50,75.7
5/16/2022 5:55,75.7
5/16/2022 6:00,75.7
5/16/2022 6:05,75.7
5/16/2022 6:10,75.7
5/16/2022 6:15,75.7
5/16/2022 6:20,75.8
5/16/2022 6:25,75.8
5/16/2022 6:30,75.8
5/16/2022 6:35,75.8
5/16/2022 6:40,75.8
5/16/2022 6:45,75.8
5/16/2022 6:50,75.8
5/16/2022 6:55,75.8
5/16/2022 7:00,75.8
5/16/2022 7:05,76
5/16/2022 7:10,74.2
5/16/2022 7:15,74.4
5/16/2022 7:20,75.1
5/16/2022 7:25,74.9
5/16/2022 7:30,74.8
5/16/2022 7:35,74.7
5/16/2022 7:40,74.6
5/16/2022 7:45,74.6
5/16/2022 7:50,74.6
5/16/2022 7:55,74.6
5/16/2022 8:00,74.6
5/16/2022 8:05,74.6
5/16/2022 8:10,74.7
5/16/2022 8:15,74.7
5/16/2022 8:20,74.8
5/16/2022 8:25,74.8
5/16/2022 8:30,74.9
5/16/2022 8:35,74.9
5/16/2022 8:40,75.1
5/16/2022 8:45,75.2
5/16/2022 8:50,75.2
5/16/2022 8:55,75.3
5/16/2022 9:00,75.5
5/16/2022 9:05,75.6
5/16/2022 9:10,75.6
5/16/2022 9:15,75.8
5/16/2022 9:20,76.2
5/16/2022 9:25,76.5
5/16/2022 9:30,76.7
5/16/2022 9:35,76.6
5/16/2022 9:40,76.4
5/16/2022 9:45,76.4
5/16/2022 9:50,76.4
5/16/2022 9:55,76.3
5/16/2022 10:00,76.4
5/16/2022 10:05,76.4
5/16/2022 10:10,76.5
5/16/2022 10:15,76.5
5/16/2022 10:20,76.6
5/16/2022 10:25,76.6
5/16/2022 10:30,76.7
5/16/2022 10:35,76.7
5/16/2022 10:40,76.8
5/16/2022 10:45,76.8
5/16/2022 10:50,76.9
5/16/2022 10:55,76.9
5/16/2022 11:00,76.9
5/16/2022 11:05,77
5/16/2022 11:10,77
5/16/2022 11:15,77.1
5/16/2022 11:20,77.1
5/16/2022 11:25,77
5/16/2022 11:30,77.1
5/16/2022 11:35,77.2
5/16/2022 11:40,77.3
5/16/2022 11:45,77.3
5/16/2022 11:50,77.2
5/16/2022 11:55,77.2
5/16/2022 12:00,77.3
5/16/2022 12:05,77.4
5/16/2022 12:10,77.5
5/16/2022 12:15,77.5
5/16/2022 12:20,77.4
5/16/2022 12:25,77.4
5/16/2022 12:30,77.4
5/16/2022 12:35,77.4
5/16/2022 12:40,77.4
5/16/2022 12:45,77.4
5/16/2022 12:50,77.5
5/16/2022 12:55,77.5
5/16/2022 13:00,77.5
5/16/2022 13:05,77.5
5/16/2022 13:10,77.5
5/16/2022 13:15,77.6
5/16/2022 13:20,77.6
5/16/2022 13:25,77.7
5/16/2022 13:30,77.7
5/16/2022 13:35,77.7
5/16/2022 13:40,77.8
5/16/2022 13:45,77.8
5/16/2022 13:50,77.8
5/16/2022 13:55,77.8
5/16/2022 14:00,77.9
5/16/2022 14:05,77.9
5/16/2022 14:10,77.9
5/16/2022 14:15,77.9
5/16/2022 14:20,77.9
5/16/2022 14:25,77.9
5/16/2022 14:30,77.9
5/16/2022 14:35,77.9
5/16/2022 14:40,77.9
5/16/2022 14:45,77.9
5/16/2022 14:50,77.9
5/16/2022 14:55,77.9
5/16/2022 15:00,77.9
5/16/2022 15:05,77.9
5/16/2022 15:10,77.9
5/16/2022 15:15,78
5/16/2022 15:20,78
5/16/2022 15:25,78
5/16/2022 15:30,78
5/16/2022 15:35,78
5/16/2022 15:40,78
5/16/2022 15:45,78
5/16/2022 15:50,78
5/16/2022 15:55,78
5/16/2022 16:00,78
5/16/2022 16:05,78
5/16/2022 16:10,78.1
5/16/2022 16:15,78.1
5/16/2022 16:20,78.1
5/16/2022 16:25,78
5/16/2022 16:30,78
5/16/2022 16:35,78
5/16/2022 16:40,78
5/16/2022 16:45,77.9
5/16/2022 16:50,78
5/16/2022 16:55,77.9
5/16/2022 17:00,77.9
5/16/2022 17:05,77.6
5/16/2022 17:10,77.6
5/16/2022 17:15,77.6
5/16/2022 17:20,77.6
5/16/2022 17:25,77.6
5/16/2022 17:30,77.5
5/16/2022 17:35,77.5
5/16/2022 17:40,77.5
5/16/2022 17:45,77.4
5/16/2022 17:50,77.4
5/16/2022 17:55,77.3
5/16/2022 18:00,77.3
5/16/2022 18:05,77.2
5/16/2022 18:10,77.2
5/16/2022 18:15,77.2
5/16/2022 18:20,77.1
5/16/2022 18:25,77.1
5/16/2022 18:30,77.1
5/16/2022 18:35,77
5/16/2022 18:40,77
5/16/2022 18:45,77
5/16/2022 18:50,77
5/16/2022 18:55,76.9
5/16/2022 19:00,76.9
5/16/2022 19:05,76.9
5/16/2022 19:10,76.8
5/16/2022 19:15,76.8
5/16/2022 19:20,76.8
5/16/2022 19:25,76.8
5/16/2022 19:30,76.7
5/16/2022 19:35,76.7
5/16/2022 19:40,76.7
5/16/2022 19:45,76.7
5/16/2022 19:50,76.7
5/16/2022 19:55,76.7
5/16/2022 20:00,76.7
5/16/2022 20:05,76.7
5/16/2022 20:10,76.7
5/16/2022 20:15,76.7
5/16/2022 20:20,76.7
5/16/2022 20:25,76.7
5/16/2022 20:30,76.7
5/16/2022 20:35,76.7
5/16/2022 20:40,76.7
5/16/2022 20:45,76.7
5/16/2022 20:50,76.7
5/16/2022 20:55,76.7
5/16/2022 21:00,76.7
5/16/2022 21:05,76.7
5/16/2022 21:10,76.7
5/16/2022 21:15,76.7
5/16/2022 21:20,76.7
5/16/2022 21:25,76.7
5/16/2022 21:30,76.7
5/16/2022 21:35,76.7
5/16/2022 21:40,76.7
5/16/2022 21:45,76.7
5/16/2022 21:50,76.7
5/16/2022 21:55,76.7
5/16/2022 22:00,76.7
5/16/2022 22:05,76.7
5/16/2022 22:10,76.7
5/16/2022 22:15,76.7
5/16/2022 22:20,76.7
5/16/2022 22:25,76.7
5/16/2022 22:30,76.7
5/16/2022 22:35,76.7
5/16/2022 22:40,76.7
5/16/2022 22:45,76.7
5/16/2022 22:50,76.6
5/16/2022 22:55,76.6
5/16/2022 23:00,76.6
5/16/2022 23:05,76.6
5/16/2022 23:10,76.6
5/16/2022 23:15,76.6
5/16/2022 23:20,76.6
5/16/2022 23:25,76.6
5/16/2022 23:30,76.6
5/16/2022 23:35,76.5
5/16/2022 23:40,76.5
5/16/2022 23:45,76.5
5/16/2022 23:50,76.5
5/16/2022 23:55,76.5
5/17/2022 0:00,76.5
5/17/2022 0:05,76.5
5/17/2022 0:10,76.4
5/17/2022 0:15,76.4
5/17/2022 0:20,76.4
5/17/2022 0:25,76.4
5/17/2022 0:30,76.4
5/17/2022 0:35,76.4
5/17/2022 0:40,76.4
5/17/2022 0:45,76.4
5/17/2022 0:50,76.4
5/17/2022 0:55,76.4
5/17/2022 1:00,76.4
5/17/2022 1:05,76.4
5/17/2022 1:10,76.4
5/17/2022 1:15,76.3
5/17/2022 1:20,76.3
5/17/2022 1:25,76.3
5/17/2022 1:30,76.3
5/17/2022 1:35,76.3
5/17/2022 1:40,76.3
5/17/2022 1:45,76.3
5/17/2022 1:50,76.3
5/17/2022 1:55,76.3
5/17/2022 2:00,76.3
5/17/2022 2:05,76.3
5/17/2022 2:10,76.2
5/17/2022 2:15,76.2
5/17/2022 2:20,76.2
5/17/2022 2:25,76.2
5/17/2022 2:30,76.2
5/17/2022 2:35,76.2
5/17/2022 2:40,76.2
5/17/2022 2:45,76.1
5/17/2022 2:50,76.1
5/17/2022 2:55,76.1
5/17/2022 3:00,76.1
5/17/2022 3:05,76.1
5/17/2022 3:10,76.1
5/17/2022 3:15,76.1
5/17/2022 3:20,76.1
5/17/2022 3:25,76
5/17/2022 3:30,76
5/17/2022 3:35,76
5/17/2022 3:40,76
5/17/2022 3:45,76
5/17/2022 3:50,76
5/17/2022 3:55,76
5/17/2022 4:00,76
5/17/2022 4:05,76
5/17/2022 4:10,76
5/17/2022 4:15,76
5/17/2022 4:20,76
5/17/2022 4:25,76
5/17/2022 4:30,76
5/17/2022 4:35,76
5/17/2022 4:40,76
5/17/2022 4:45,76
5/17/2022 4:50,76
5/17/2022 4:55,76
5/17/2022 5:00,76
5/17/2022 5:05,76
5/17/2022 5:10,76
5/17/2022 5:15,76
5/17/2022 5:20,76
5/17/2022 5:25,76
5/17/2022 5:30,76
5/17/2022 5:35,76
5/17/2022 5:40,76
5/17/2022 5:45,76
5/17/2022 5:50,76
5/17/2022 5:55,76
5/17/2022 6:00,76
5/17/2022 6:05,76
5/17/2022 6:10,76
5/17/2022 6:15,76
5/17/2022 6:20,76
5/17/2022 6:25,76
5/17/2022 6:30,76
5/17/2022 6:35,76
5/17/2022 6:40,76
5/17/2022 6:45,76
5/17/2022 6:50,76
5/17/2022 6:55,76
5/17/2022 7:00,76
5/17/2022 7:05,76.2
5/17/2022 7:10,73.6
5/17/2022 7:15,70.3
5/17/2022 7:20,68.8
5/17/2022 7:25,68
5/17/2022 7:30,67.7
5/17/2022 7:35,67.4
5/17/2022 7:40,67.2
5/17/2022 7:45,67.2
5/17/2022 7:50,67.3
5/17/2022 7:55,67.6
5/17/2022 8:00,67.8
5/17/2022 8:05,68
5/17/2022 8:10,68.1
5/17/2022 8:15,68.2
5/17/2022 8:20,68.1
5/17/2022 8:25,68.2
5/17/2022 8:30,68.4
5/17/2022 8:35,68.5
5/17/2022 8:40,68.5
5/17/2022 8:45,68.5
