Timestamp,Value (°F)
06-Jun-22 12:51:51 AM CDT,73.2
06-Jun-22 12:54:56 AM CDT,73.2
06-Jun-22 12:57:56 AM CDT,73.2
06-Jun-22 1:00:39 AM CDT,73.2
06-Jun-22 1:03:01 AM CDT,73.2
06-Jun-22 1:07:35 AM CDT,73.2
06-Jun-22 1:12:29 AM CDT,73.2
06-Jun-22 1:19:15 AM CDT,73.2
06-Jun-22 1:23:19 AM CDT,73.2
06-Jun-22 1:27:34 AM CDT,73.2
06-Jun-22 1:29:48 AM CDT,73.2
06-Jun-22 1:33:36 AM CDT,73.2
06-Jun-22 1:36:55 AM CDT,73.2
06-Jun-22 1:39:23 AM CDT,73.2
06-Jun-22 1:43:44 AM CDT,73.2
06-Jun-22 1:47:18 AM CDT,73.2
06-Jun-22 1:52:39 AM CDT,73.2
06-Jun-22 1:57:10 AM CDT,73.2
06-Jun-22 2:04:22 AM CDT,73.2
06-Jun-22 2:07:57 AM CDT,73.2
06-Jun-22 2:13:04 AM CDT,73.2
06-Jun-22 2:18:32 AM CDT,73.2
06-Jun-22 2:22:14 AM CDT,73.2
06-Jun-22 2:29:26 AM CDT,73.2
06-Jun-22 2:33:21 AM CDT,73.2
06-Jun-22 2:37:58 AM CDT,73.2
06-Jun-22 2:41:41 AM CDT,73.2
06-Jun-22 2:44:58 AM CDT,73.2
06-Jun-22 2:57:24 AM CDT,73.2
06-Jun-22 3:00:46 AM CDT,73.2
06-Jun-22 3:04:15 AM CDT,73.2
06-Jun-22 3:07:43 AM CDT,73.2
06-Jun-22 3:10:00 AM CDT,73.2
06-Jun-22 3:17:29 AM CDT,73.2
06-Jun-22 3:28:00 AM CDT,73.2
06-Jun-22 3:31:08 AM CDT,73.2
06-Jun-22 3:33:05 AM CDT,73.2
06-Jun-22 3:41:09 AM CDT,73.2
06-Jun-22 3:46:28 AM CDT,73.2
06-Jun-22 3:49:51 AM CDT,73.2
06-Jun-22 3:55:38 AM CDT,73.2
06-Jun-22 3:58:59 AM CDT,73.2
06-Jun-22 4:01:50 AM CDT,73.2
06-Jun-22 4:03:39 AM CDT,73.2
06-Jun-22 4:06:36 AM CDT,73.2
06-Jun-22 4:10:45 AM CDT,73.2
06-Jun-22 4:14:10 AM CDT,73.2
06-Jun-22 4:18:14 AM CDT,73.2
06-Jun-22 4:25:28 AM CDT,73.2
06-Jun-22 4:29:54 AM CDT,73.2
06-Jun-22 4:33:51 AM CDT,73.2
06-Jun-22 4:37:37 AM CDT,73.2
06-Jun-22 4:40:22 AM CDT,73.2
06-Jun-22 4:44:27 AM CDT,73.2
06-Jun-22 4:47:39 AM CDT,73.2
06-Jun-22 4:51:28 AM CDT,73.2
06-Jun-22 5:00:05 AM CDT,73.2
06-Jun-22 5:14:45 AM CDT,73.2
06-Jun-22 5:17:09 AM CDT,73.2
06-Jun-22 5:22:11 AM CDT,73.2
06-Jun-22 5:28:42 AM CDT,73.2
06-Jun-22 5:31:49 AM CDT,73.2
06-Jun-22 5:42:59 AM CDT,73.2
06-Jun-22 5:49:34 AM CDT,73.2
06-Jun-22 5:56:03 AM CDT,73.2
06-Jun-22 6:00:35 AM CDT,73.2
06-Jun-22 6:04:54 AM CDT,73.2
06-Jun-22 6:09:54 AM CDT,73.2
06-Jun-22 6:14:40 AM CDT,73.2
06-Jun-22 6:16:43 AM CDT,73.2
06-Jun-22 6:24:55 AM CDT,73.2
06-Jun-22 6:30:02 AM CDT,73.2
06-Jun-22 6:37:30 AM CDT,73.2
06-Jun-22 6:42:25 AM CDT,73.2
06-Jun-22 6:44:01 AM CDT,73.2
06-Jun-22 6:47:42 AM CDT,73.2
06-Jun-22 6:51:16 AM CDT,73.2
06-Jun-22 6:54:25 AM CDT,73.2
06-Jun-22 6:58:18 AM CDT,73.2
06-Jun-22 7:04:26 AM CDT,70.2
06-Jun-22 7:06:55 AM CDT,70.2
06-Jun-22 7:11:01 AM CDT,70.2
06-Jun-22 7:16:05 AM CDT,70.2
06-Jun-22 7:18:56 AM CDT,70.2
06-Jun-22 7:22:34 AM CDT,70.2
06-Jun-22 7:25:21 AM CDT,70.2
06-Jun-22 7:29:48 AM CDT,70.2
06-Jun-22 7:33:13 AM CDT,70.2
06-Jun-22 7:37:27 AM CDT,70.2
06-Jun-22 7:42:07 AM CDT,70.2
06-Jun-22 7:48:02 AM CDT,70.2
06-Jun-22 7:51:07 AM CDT,70.2
06-Jun-22 7:53:27 AM CDT,70.2
06-Jun-22 8:00:51 AM CDT,70.2
06-Jun-22 8:16:05 AM CDT,70.2
